codigo,descripcion,Autorizado presupuesto,recaudación mes,acumulado,en menos,en más,anio,mes
1.02.00.03.00.09.000,F.D.URBANO C.C. V DEL SOL,"1650.000,00","0,00","1650.000,00","0,00","0,00",2017,6
1.02.00.03.00.10.000,Fondo desarrollo urbano 2017,"0,00","0,00","0,00","0,00","0,00",2017,6
2.00.00.00.00.00.000,INGRESOS DE CAPITAL,"5245.000,00","176.850,00","3245.808,00","1999.192,00","0,00",2017,6
2.01.00.00.00.00.000,USO DEL CREDITO,"1045.000,00","0,00","2049.808,00","0,00","1004.808,00",2017,6
2.01.00.01.00.00.000,DE INSTITUCIONES BANCARIAS,"1045.000,00","0,00","2049.808,00","0,00","1004.808,00",2017,6
2.01.00.01.00.01.000,BCO. bancor,"20.000,00","0,00","2049.808,00","0,00","2029.808,00",2017,6
2.01.00.01.00.02.000,Bco Macro,"10.000,00","0,00","0,00","10.000,00","0,00",2017,6
2.01.00.01.00.03.000,bco Nacion Argentina,"5.000,00","0,00","0,00","5.000,00","0,00",2017,6
2.01.00.01.00.04.000,bco roelaondo Permanente,"5.000,00","0,00","0,00","5.000,00","0,00",2017,6
2.01.00.01.00.05.000,otros bancos,"5.000,00","0,00","0,00","5.000,00","0,00",2017,6
2.01.00.01.00.06.000,credito fondo permante,"1000.000,00","0,00","0,00","1000.000,00","0,00",2017,6
2.03.00.00.00.00.000,VENTA DE BIENES PATRIMONIALES,"3700.000,00","176.850,00","1196.000,00","2504.000,00","0,00",2017,6
2.03.00.01.00.00.000,BIENES MUEBLES,"3550.000,00","176.850,00","1196.000,00","2354.000,00","0,00",2017,6
2.03.00.01.00.04.000,"VTA.CHAPAS PATENTES,SUPLEM., CARNETS, ETC.","3000.000,00","176.850,00","1099.000,00","1901.000,00","0,00",2017,6
2.03.00.01.00.05.000,VENTAS DE MAQUINARIAS EQUIPOS Y SIMILARES,"500.000,00","0,00","0,00","500.000,00","0,00",2017,6
2.03.00.01.00.06.000,OTRAS VENTAS,"50.000,00","0,00","97.000,00","0,00","47.000,00",2017,6
2.03.00.02.00.00.000,BIENES INMUEBLES,"150.000,00","0,00","0,00","150.000,00","0,00",2017,6
2.03.00.02.00.04.000,Venta de Terrenos Municipales,"150.000,00","0,00","0,00","150.000,00","0,00",2017,6
2.04.00.00.00.00.000,OTROS INGRESOS DE CAPITAL,"500.000,00","0,00","0,00","500.000,00","0,00",2017,6
2.04.00.02.00.00.000,EXCEDENTES LIQUIDOS EJERCICIOS ANTERIORES,"500.000,00","0,00","0,00","500.000,00","0,00",2017,6
2.04.00.02.00.01.000,SALDO EJERCICIO ANTERIOR (CAJA MAS BANCO,"500.000,00","0,00","0,00","500.000,00","0,00",2017,6
3.00.00.00.00.00.000,NO CLASIFICADOS,"9480.000,00","8.672,00","31.795,00","9448.205,00","0,00",2017,6
3.01.00.00.00.00.000,CUENTAS DE ORDEN,"9480.000,00","8.672,00","31.795,00","9448.205,00","0,00",2017,6
3.01.00.01.00.00.000,POR TRABAOS PUBLICOS,"100.000,00","0,00","0,00","100.000,00","0,00",2017,6
3.01.00.01.00.01.000,FONDO POR REPARO,"50.000,00","0,00","0,00","50.000,00","0,00",2017,6
3.01.00.01.00.02.000,GARANTIA DE LICITACIONES,"50.000,00","0,00","0,00","50.000,00","0,00",2017,6
3.01.00.02.00.00.000,OTRAS CAUSAS,"9380.000,00","8.672,00","31.795,00","9348.205,00","0,00",2017,6
3.01.00.02.00.01.000,RETENCION  18%  APORTE PERSONAL,"6000.000,00","0,00","0,00","6000.000,00","0,00",2017,6
3.01.00.02.00.02.000,RETENCION DE apross,"1500.000,00","0,00","0,00","1500.000,00","0,00",2017,6
3.01.00.02.00.03.000,RETENCION SEGURO DE VIDA,"100.000,00","0,00","0,00","100.000,00","0,00",2017,6
3.01.00.02.00.04.000,APORTE SINDICALES,"800.000,00","0,00","0,00","800.000,00","0,00",2017,6
3.01.00.02.00.05.000,RETENCIONES TELEFONIA CELULAR,"500.000,00","0,00","0,00","500.000,00","0,00",2017,6
3.01.00.02.00.06.000,RETENCION PRESTAMOS PERSONALES,"200.000,00","0,00","0,00","200.000,00","0,00",2017,6
3.01.00.02.00.07.000,RETENCION SEGUROS PARTICULARES PERSONAL,"120.000,00","0,00","0,00","120.000,00","0,00",2017,6
3.01.00.02.00.08.000,RETENCION GASTOS JUDICIALES,"60.000,00","8.672,00","31.795,00","28.205,00","0,00",2017,6
3.01.00.02.00.09.000,RETENCIONES VARIAS,"100.000,00","0,00","0,00","100.000,00","0,00",2017,6
codigo,descripcion,Autorizado presupuesto,recaudación mes,acumulado,en menos,en más,anio,mes
1.00.00.00.00.00.000,INGRESOS CORRIENTES,"141390.000,00","9037.905,96","63369.282,18","78020.717,82","0,00",2017,7
1.01.00.00.00.00.000,INGRESOS DE JURISDICCION MUNICIPAL,"75690.000,00","4241.904,86","30589.317,52","45100.682,48","0,00",2017,7
1.01.00.01.00.00.000,INGRESOS TRIBUTARIOS,"63040.000,00","3027.743,32","27427.765,78","35612.234,22","0,00",2017,7
1.01.00.01.00.01.000,CONTRIBUCION INMUEBLE,"30000.000,00","1015.347,13","9020.125,86","20979.874,14","0,00",2017,7
1.01.00.01.00.02.000,CONT.QUE INC.S/COM. E IND.,"2000.000,00","165.344,32","882.915,44","1117.084,56","0,00",2017,7
1.01.00.01.00.03.000,CONT.QUE INC.S/ESPECT. Y DIV.PBCAS.,"10.000,00","0,00","0,00","10.000,00","0,00",2017,7
1.01.00.01.00.08.000,CONT.QUE INC.S/LOS CEMENT.(EXC.C.DE N. Y),"10.000,00","0,00","0,00","10.000,00","0,00",2017,7
1.01.00.01.00.11.000,CONT.P/SERV.RELAT.A LA CONSTR.DE OBRAS PRIV.,"2200.000,00","235.097,76","1278.864,27","921.135,73","0,00",2017,7
1.01.00.01.00.11.001,derechos variables O p,"2000.000,00","214.837,76","1192.144,27","807.855,73","0,00",2017,7
1.01.00.01.00.11.002,DER OF FIJOS O PRIV,"200.000,00","20.260,00","86.720,00","113.280,00","0,00",2017,7
1.01.00.01.00.12.000,CONT.P/INSPECCION ELECTR. Y MECANICA,"4000.000,00","0,00","2966.812,86","1033.187,14","0,00",2017,7
1.01.00.01.00.14.000,DERECHOS DE OFICINA,"1300.000,00","67.256,02","346.499,56","953.500,44","0,00",2017,7
1.01.00.01.00.14.001,RECUPERO DE GASTOS POR NOTIFICACIONES,"200.000,00","19.250,00","128.707,37","71.292,63","0,00",2017,7
1.01.00.01.00.14.002,OTROS DERECHOS DE OFICINA,"500.000,00","48.006,02","217.792,19","282.207,81","0,00",2017,7
1.01.00.01.00.14.003,Interes plan pago tarjeta credito,"600.000,00","0,00","0,00","600.000,00","0,00",2017,7
1.01.00.01.00.15.000,TASA P/SERVICIO DE REGISTRO CIVIL,"900.000,00","49.400,00","368.370,00","531.630,00","0,00",2017,7
1.01.00.01.00.16.000,OTROS TRIBUTOS,"50.000,00","0,00","14.563,33","35.436,67","0,00",2017,7
1.01.00.01.00.18.000,TRIBUTOS CORRESP. A EJERC. ANTERIORES,"15420.000,00","1015.015,22","7797.672,99","7622.327,01","0,00",2017,7
1.01.00.01.00.18.001,comercio e industria,"400.000,00","20.105,54","332.679,89","67.320,11","0,00",2017,7
1.01.00.01.00.18.002,tasa a la propiedad ejer. anteriores,"10000.000,00","647.372,65","4712.404,01","5287.595,99","0,00",2017,7
1.01.00.01.00.18.003,Cont s/automotores ejerc nterior,"5000.000,00","347.537,03","2752.589,09","2247.410,91","0,00",2017,7
1.01.00.01.00.18.004,DEUDAS VARIAS ANTERIORES,"20.000,00","0,00","0,00","20.000,00","0,00",2017,7
1.01.00.01.00.19.000,CONTR.MUNICIP.S/AUTOMOTORES Y SIMILARES,"7000.000,00","480.282,87","4654.441,47","2345.558,53","0,00",2017,7
1.01.00.01.00.20.000,TASA DE INSP. SOBRE ESTRUCTURAS PORTANTES,"150.000,00","0,00","97.500,00","52.500,00","0,00",2017,7
1.01.00.02.00.00.000,OTROS INGRESOS DE JURIDICCION MUNICIPAL,"12650.000,00","1214.161,54","3161.551,74","9488.448,26","0,00",2017,7
1.01.00.02.00.02.000,RENTAS QUE PRODUCE EL PATRIMONIO,"1230.000,00","1104.906,54","1744.988,98","0,00","514.988,98",2017,7
1.01.00.02.00.02.001,ALQUILER DE MAQUINARIAS,"10.000,00","0,00","0,00","10.000,00","0,00",2017,7
1.01.00.02.00.02.002,DIFERENCIA DE CAMBIO MONEDA EXTRANJERA,"10.000,00","0,00","0,00","10.000,00","0,00",2017,7
1.01.00.02.00.02.003,RECOLECCION DE PODA Y ESCOMBROS,"50.000,00","0,00","0,00","50.000,00","0,00",2017,7
1.01.00.02.00.02.004,RECOLECION DE RESIDUOS BARRIO 4 HOJAS,"1000.000,00","81.600,00","541.600,00","458.400,00","0,00",2017,7
1.01.00.02.00.02.005,PROVISION DE AGUA,"10.000,00","0,00","0,00","10.000,00","0,00",2017,7
1.01.00.02.00.02.006,OTROS INGRESOS,"100.000,00","1023.306,54","1203.388,98","0,00","1103.388,98",2017,7
1.01.00.02.00.02.010,Registro Anulacion ordenes de pago,"50.000,00","0,00","0,00","50.000,00","0,00",2017,7
1.01.00.02.00.03.000,INGRESO CENTRO DE SALUD MUNICIPAL,"1400.000,00","78.351,00","871.663,00","528.337,00","0,00",2017,7
1.01.00.02.00.03.001,BONOS CENTRO DE SALUD,"1000.000,00","0,00","616.365,00","383.635,00","0,00",2017,7
1.01.00.02.00.03.002,Red Sanitaria,"200.000,00","23.195,00","165.942,00","34.058,00","0,00",2017,7
1.01.00.02.00.03.003,B.c.s. el talar,"200.000,00","55.156,00","89.356,00","110.644,00","0,00",2017,7
1.01.00.02.00.04.000,OFICINA ADMINISTRATIVA DE FALTAS,"620.000,00","24.274,00","286.172,25","333.827,75","0,00",2017,7
1.01.00.02.00.04.001,MULTAS SOBRE COMERCIO E INDUSTRIA,"20.000,00","0,00","0,00","20.000,00","0,00",2017,7
1.01.00.02.00.04.002,MULTAS DE OBRAS PRIVADAS,"100.000,00","0,00","0,00","100.000,00","0,00",2017,7
1.01.00.02.00.04.003,MULTAS DE TRANSITO,"100.000,00","0,00","0,00","100.000,00","0,00",2017,7
1.01.00.02.00.04.004,OTRAS MULTAS,"400.000,00","24.274,00","286.172,25","113.827,75","0,00",2017,7
1.01.00.02.00.05.000,CONTRIBUCION POR MEJORAS,"9200.000,00","6.630,00","24.896,00","9175.104,00","0,00",2017,7
1.01.00.02.00.05.001,CORDON CUNETA,"1000.000,00","0,00","0,00","1000.000,00","0,00",2017,7
1.01.00.02.00.05.002,OBRA GAS NATURAL,"7000.000,00","0,00","0,00","7000.000,00","0,00",2017,7
1.01.00.02.00.05.004,OBRA ALUMBRADO PUBLICO,"1200.000,00","6.630,00","24.896,00","1175.104,00","0,00",2017,7
1.01.00.02.00.06.000,"SUBENCIONES, DONACIONES Y LEGADOS","60.000,00","0,00","0,00","60.000,00","0,00",2017,7
1.01.00.02.00.06.001,DONACIONES POR PUBLICIDAD,"20.000,00","0,00","0,00","20.000,00","0,00",2017,7
1.01.00.02.00.06.002,OTRAS DONACIONES Y LEGADOS,"40.000,00","0,00","0,00","40.000,00","0,00",2017,7
1.01.00.02.00.07.000,EVENTUALES E IMPREVISTOS,"100.000,00","0,00","233.831,51","0,00","133.831,51",2017,7
1.01.00.02.00.08.000,INGRESO MUSEO A CIELO ABIERTO,"40.000,00","0,00","0,00","40.000,00","0,00",2017,7
1.02.00.00.00.00.000,DE OTRAS JURIDICCIONES,"65700.000,00","4796.001,10","32779.964,66","32920.035,34","0,00",2017,7
1.02.00.01.00.00.000,PARTICIPACION EN IMPUESTOS PCIALESY NAC.,"52000.000,00","4796.001,10","28176.664,66","23823.335,34","0,00",2017,7
1.02.00.01.00.02.000,COPARTICIP.IMPOSITIVA ANO ACTUAL,"40000.000,00","3895.564,88","21295.166,11","18704.833,89","0,00",2017,7
1.02.00.01.00.03.000,COPARTICIPACION IMPOSITIVA EJERC. ANTER.,"2000.000,00","0,00","1906.000,87","93.999,13","0,00",2017,7
1.02.00.01.00.04.000,INGRESOS FO.FIN.DES PROVINCIAL,"6000.000,00","488.237,65","2937.977,27","3062.022,73","0,00",2017,7
1.02.00.01.00.04.001,CONVENIO SALUD,"6000.000,00","488.237,65","2937.977,27","3062.022,73","0,00",2017,7
1.02.00.01.00.05.000,FONDO DESCENTRALIZACION ANOS ANTERIORES,"250.000,00","0,00","0,00","250.000,00","0,00",2017,7
1.02.00.01.00.06.000,FONDO FEDERAL SOLIDARIO,"2000.000,00","216.125,27","1012.237,45","987.762,55","0,00",2017,7
1.02.00.01.00.07.000,Fondo Mant (FODEEMEP),"250.000,00","0,00","64.341,38","185.658,62","0,00",2017,7
1.02.00.01.00.08.000,Obra Agua Valle del Sol,"0,00","0,00","0,00","0,00","0,00",2017,7
1.02.00.01.00.09.000,Ingresos FASAMU,"1400.000,00","196.073,30","905.575,60","494.424,40","0,00",2017,7
1.02.00.01.00.10.000,FOMMEP,"100.000,00","0,00","55.365,98","44.634,02","0,00",2017,7
1.02.00.02.00.00.000,APORTES NO REINTEGRABLES,"7000.000,00","0,00","2940.000,00","4060.000,00","0,00",2017,7
1.02.00.02.00.02.000,SUBVENCIONES Y SUBSIDIOS PCIALES. Y NAC.,"3000.000,00","0,00","905.000,00","2095.000,00","0,00",2017,7
1.02.00.02.00.03.000,tranferencia fondo guarderia municipal,"0,00","0,00","0,00","0,00","0,00",2017,7
1.02.00.02.00.04.000,Catastrofe Climatologica,"4000.000,00","0,00","2035.000,00","1965.000,00","0,00",2017,7
1.02.00.03.00.00.000,OTROS INGRESOS DE OTRAS JURIDICCION,"6700.000,00","0,00","1663.300,00","5036.700,00","0,00",2017,7
1.02.00.03.00.05.000,OBRAS CONVENIOOS - GOBIERNO DE PCIA,"1500.000,00","0,00","0,00","1500.000,00","0,00",2017,7
1.02.00.03.00.06.000,OBRAS CONVENIOS- GOBIERNO DE LA NACION,"1500.000,00","0,00","0,00","1500.000,00","0,00",2017,7
1.02.00.03.00.07.000,PLAN VIVIENDA FEDERAL II HOGAR CLASE MEDIA,"0,00","0,00","0,00","0,00","0,00",2017,7
1.02.00.03.00.08.000,INGRESOS PLAN SUMAR,"50.000,00","0,00","13.300,00","36.700,00","0,00",2017,7
1.02.00.03.00.09.000,F.D.URBANO C.C. V DEL SOL,"1650.000,00","0,00","1650.000,00","0,00","0,00",2017,7
1.02.00.03.00.10.000,Fondo desarrollo urbano 2017,"2000.000,00","0,00","0,00","2000.000,00","0,00",2017,7
2.00.00.00.00.00.000,INGRESOS DE CAPITAL,"8395.000,00","1513.600,00","4759.408,00","3635.592,00","0,00",2017,7
2.01.00.00.00.00.000,USO DEL CREDITO,"4145.000,00","1300.000,00","3349.808,00","795.192,00","0,00",2017,7
2.01.00.01.00.00.000,DE INSTITUCIONES BANCARIAS,"4145.000,00","1300.000,00","3349.808,00","795.192,00","0,00",2017,7
2.01.00.01.00.01.000,BCO. bancor,"2120.000,00","0,00","2049.808,00","70.192,00","0,00",2017,7
2.01.00.01.00.02.000,Bco Macro,"10.000,00","0,00","0,00","10.000,00","0,00",2017,7
2.01.00.01.00.03.000,bco Nacion Argentina,"5.000,00","0,00","0,00","5.000,00","0,00",2017,7
2.01.00.01.00.04.000,bco roelaondo Permanente,"5.000,00","0,00","0,00","5.000,00","0,00",2017,7
2.01.00.01.00.05.000,otros bancos,"5.000,00","0,00","0,00","5.000,00","0,00",2017,7
2.01.00.01.00.06.000,credito fondo permante,"2000.000,00","1300.000,00","1300.000,00","700.000,00","0,00",2017,7
2.03.00.00.00.00.000,VENTA DE BIENES PATRIMONIALES,"3750.000,00","213.600,00","1409.600,00","2340.400,00","0,00",2017,7
2.03.00.01.00.00.000,BIENES MUEBLES,"3600.000,00","213.600,00","1409.600,00","2190.400,00","0,00",2017,7
2.03.00.01.00.04.000,"VTA.CHAPAS PATENTES,SUPLEM., CARNETS, ETC.","3000.000,00","213.600,00","1312.600,00","1687.400,00","0,00",2017,7
2.03.00.01.00.05.000,VENTAS DE MAQUINARIAS EQUIPOS Y SIMILARES,"500.000,00","0,00","0,00","500.000,00","0,00",2017,7
2.03.00.01.00.06.000,OTRAS VENTAS,"100.000,00","0,00","97.000,00","3.000,00","0,00",2017,7
2.03.00.02.00.00.000,BIENES INMUEBLES,"150.000,00","0,00","0,00","150.000,00","0,00",2017,7
2.03.00.02.00.04.000,Venta de Terrenos Municipales,"150.000,00","0,00","0,00","150.000,00","0,00",2017,7
2.04.00.00.00.00.000,OTROS INGRESOS DE CAPITAL,"500.000,00","0,00","0,00","500.000,00","0,00",2017,7
2.04.00.02.00.00.000,EXCEDENTES LIQUIDOS EJERCICIOS ANTERIORES,"500.000,00","0,00","0,00","500.000,00","0,00",2017,7
2.04.00.02.00.01.000,SALDO EJERCICIO ANTERIOR (CAJA MAS BANCO,"500.000,00","0,00","0,00","500.000,00","0,00",2017,7
3.00.00.00.00.00.000,NO CLASIFICADOS,"9480.000,00","3.909,00","35.704,00","9444.296,00","0,00",2017,7
3.01.00.00.00.00.000,CUENTAS DE ORDEN,"9480.000,00","3.909,00","35.704,00","9444.296,00","0,00",2017,7
3.01.00.01.00.00.000,POR TRABAOS PUBLICOS,"100.000,00","0,00","0,00","100.000,00","0,00",2017,7
3.01.00.01.00.01.000,FONDO POR REPARO,"50.000,00","0,00","0,00","50.000,00","0,00",2017,7
3.01.00.01.00.02.000,GARANTIA DE LICITACIONES,"50.000,00","0,00","0,00","50.000,00","0,00",2017,7
3.01.00.02.00.00.000,OTRAS CAUSAS,"9380.000,00","3.909,00","35.704,00","9344.296,00","0,00",2017,7
3.01.00.02.00.01.000,RETENCION  18%  APORTE PERSONAL,"6000.000,00","0,00","0,00","6000.000,00","0,00",2017,7
3.01.00.02.00.02.000,RETENCION DE apross,"1500.000,00","0,00","0,00","1500.000,00","0,00",2017,7
3.01.00.02.00.03.000,RETENCION SEGURO DE VIDA,"100.000,00","0,00","0,00","100.000,00","0,00",2017,7
3.01.00.02.00.04.000,APORTE SINDICALES,"800.000,00","0,00","0,00","800.000,00","0,00",2017,7
3.01.00.02.00.05.000,RETENCIONES TELEFONIA CELULAR,"500.000,00","0,00","0,00","500.000,00","0,00",2017,7
3.01.00.02.00.06.000,RETENCION PRESTAMOS PERSONALES,"200.000,00","0,00","0,00","200.000,00","0,00",2017,7
3.01.00.02.00.07.000,RETENCION SEGUROS PARTICULARES PERSONAL,"120.000,00","0,00","0,00","120.000,00","0,00",2017,7
3.01.00.02.00.08.000,RETENCION GASTOS JUDICIALES,"60.000,00","3.909,00","35.704,00","24.296,00","0,00",2017,7
3.01.00.02.00.09.000,RETENCIONES VARIAS,"100.000,00","0,00","0,00","100.000,00","0,00",2017,7
